Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,4964044.89000,4810292.69000,4728251.60000,4726121.52000,5036683.29000,5716450.16000,6014859.18000,6244452.12000,6581752.59000,6816701.25000,7007100.50000,7119095.29000,6842879.88000,6708306.30000,6801134.85000,6845561.82000,6965374.81000,7475616.16000,8175746.69000,7973082.13000,7494361.82000,6905048.19000,6025187.48000,5324598.17000,2007-11-09
Sistema,Sistema,4984607.33000,4790392.47000,4688645.00000,4670676.89000,4855332.39000,5071131.13000,5150716.46000,5560234.17000,5955461.26000,6207593.00000,6391247.39000,6555751.06000,6440737.35000,6233390.47000,6067880.14000,5985047.23000,5985041.22000,6591669.25000,7727421.61000,7600273.63000,7115413.90000,6492422.79000,5754687.40000,5129956.12000,2007-11-10
Sistema,Sistema,4703407.79000,4441405.68000,4304489.66000,4247723.43000,4285896.20000,4271102.23000,4305748.47000,4607882.76000,4986040.35000,5222363.62000,5348164.05000,5429362.79000,5437116.54000,5310727.08000,5137922.62000,5060663.98000,5060760.83000,5612254.65000,6799251.98000,6884154.38000,6553911.11000,6020865.67000,5399475.79000,4838820.00000,2007-11-11
Sistema,Sistema,4475928.25000,4251652.48000,4099363.09000,4131020.40000,4225084.00000,4286127.85000,4307075.78000,4675726.67000,5105144.19000,5466716.08000,5775150.23000,5983643.67000,5937374.67000,5769709.80000,5618968.22000,5492356.37000,5499854.88000,6114341.05000,7387181.90000,7348691.57000,6958918.53000,6463269.72000,5742406.46000,5061032.84000,2007-11-12
Sistema,Sistema,4535054.20000,4406938.28000,4340244.09000,4364446.94000,4674589.38000,5581977.57000,5738425.40000,5913018.05000,6315345.57000,6659533.11000,6992730.92000,7133459.09000,6840634.25000,6757384.00000,6906893.47000,6965253.99000,7028407.85000,7562219.98000,8429111.52000,8287512.42000,7739292.79000,7045835.64000,6222460.05000,5424970.62000,2007-11-13
Sistema,Sistema,5014882.89000,4811879.42000,4735166.95000,4766650.63000,5106794.77000,5827250.63000,6073523.86000,6233407.54000,6556591.92000,6771531.30000,6995331.97000,7129728.73000,6760086.24000,6682577.96000,6803717.05000,6875103.11000,6878495.40000,7367425.73000,8365484.22000,8292204.01000,7874357.32000,7181859.90000,6267069.28000,5437281.50000,2007-11-14
Sistema,Sistema,5069505.08000,4897682.90000,4818754.43000,4852463.55000,5158425.94000,5863233.12000,6134926.80000,6321065.96000,6678597.95000,6902995.41000,7088604.43000,7213290.18000,6918143.51000,6844095.66000,6941874.76000,6996444.77000,7002474.39000,7526681.02000,8474866.30000,8341205.54000,7856305.03000,7248883.74000,6348486.71000,5559770.79000,2007-11-15
Sistema,Sistema,5127472.47000,4937431.09000,4832007.45000,4888631.89000,5219274.32000,5899055.58000,6152612.17000,6363877.98000,6778985.94000,6971577.07000,7194209.42000,7319174.51000,7029922.26000,6937784.87000,7070742.15000,7094076.40000,7150807.22000,7598807.99000,8420305.86000,8217950.92000,7761294.56000,7161638.93000,6413846.23000,5612628.38000,2007-11-16
Sistema,Sistema,5122896.91000,4872495.17000,4735125.64000,4694090.38000,4846131.62000,5075879.70000,5322291.61000,5850495.28000,6498108.50000,6795611.15000,6931684.20000,6987125.05000,6839048.65000,6541010.21000,6361178.90000,6238765.85000,6329137.90000,7013248.60000,7914249.42000,7810564.21000,7468180.95000,6905367.32000,6167358.99000,5462136.58000,2007-11-17
Sistema,Sistema,4951293.66000,4654878.84000,4525456.12000,4457127.78000,4468835.28000,4479468.65000,4417979.95000,4757406.79000,5117964.18000,5364312.07000,5500738.83000,5599950.51000,5594105.31000,5432397.70000,5275606.94000,5222239.94000,5242791.86000,5827427.66000,7035702.85000,7194439.71000,6931582.30000,6289072.95000,5542847.18000,4965977.98000,2007-11-18
Sistema,Sistema,4568713.89000,4376673.95000,4357942.38000,4401836.84000,4770033.45000,5448619.64000,5709829.31000,6014414.51000,6465078.92000,6705847.52000,6892486.92000,7080082.42000,6812749.70000,6732048.92000,6796019.64000,6824871.91000,6866276.04000,7357002.86000,8491345.19000,8393949.73000,7940035.14000,7158144.79000,6259181.35000,5359698.20000,2007-11-19
Sistema,Sistema,4896743.63000,4735506.60000,4635097.70000,4626516.79000,4989120.25000,5633250.95000,5869964.25000,6139084.32000,6484075.92000,6730828.67000,6980193.03000,7136616.57000,6803501.23000,6717637.42000,6818028.95000,6849121.93000,6913597.75000,7551962.49000,8471420.09000,8382869.97000,7951000.92000,7204702.97000,6247280.29000,5368984.73000,2007-11-20
Sistema,Sistema,5108609.22000,4978596.87000,4868484.10000,4866890.05000,5174871.77000,5705084.03000,5944053.65000,6125851.66000,6571251.05000,6782357.16000,6998495.43000,7148954.37000,6855249.85000,6748865.27000,6821459.90000,6857249.50000,6991990.95000,7502818.62000,8449461.30000,8323812.77000,7857821.25000,7050907.51000,6149788.61000,5317789.73000,2007-11-21
Sistema,Sistema,4891380.59000,4735282.60000,4654234.97000,4668091.57000,4921872.98000,5614040.20000,5916521.45000,6204093.84000,6573002.00000,6904913.22000,7133740.15000,7210114.90000,6816122.02000,6753204.82000,6855153.48000,6799230.00000,6874810.11000,7419715.83000,8316030.59000,8202663.67000,7764174.98000,7067447.31000,6094516.80000,5389082.12000,2007-11-22
Sistema,Sistema,4948223.75000,4772028.98000,4694824.59000,4706199.09000,5025312.24000,5625374.78000,5906718.56000,6205512.06000,6586444.65000,6798275.26000,7014136.71000,7181353.78000,6931197.71000,6777079.79000,6902027.38000,6919906.63000,6959036.82000,7521745.82000,8255657.84000,8084117.94000,7585347.40000,6997778.20000,6187355.60000,5439031.14000,2007-11-23
Sistema,Sistema,5022073.84000,4822440.16000,4730101.24000,4718203.01000,4862991.39000,5077902.92000,5329091.01000,5748074.47000,6178735.84000,6429590.05000,6627545.59000,6704952.05000,6568211.64000,6325786.57000,6162120.80000,6076192.62000,6098708.86000,6732979.42000,7852851.23000,7784459.70000,7394364.62000,6779817.74000,5997298.41000,5383022.31000,2007-11-24
Sistema,Sistema,4931613.16000,4699576.01000,4539435.53000,4477413.06000,4498984.81000,4557699.74000,4559764.45000,4882412.04000,5189918.05000,5394081.14000,5541206.04000,5688990.28000,5652758.67000,5504301.67000,5330342.67000,5219274.40000,5201226.53000,5819711.53000,7171466.42000,7289796.57000,6966117.26000,6397404.10000,5694093.96000,5058309.60000,2007-11-25
Sistema,Sistema,4708165.45000,4525724.20000,4455707.35000,4478557.57000,4760419.47000,5304707.14000,5638322.23000,6045360.51000,6542960.15000,6809116.14000,7042026.47000,7161259.40000,6882223.32000,6796783.60000,6907774.11000,6925375.25000,6968964.78000,7510813.67000,8485971.22000,8453136.58000,8021282.12000,7281984.47000,6273682.66000,5408925.26000,2007-11-26
Sistema,Sistema,4966942.12000,4788211.65000,4670670.50000,4702641.49000,4992788.07000,5556265.21000,5878385.34000,6245582.88000,6646443.61000,6888171.54000,7066022.06000,7133751.81000,6898062.38000,6808673.20000,6902277.09000,6916938.10000,6941715.80000,7459680.78000,8512986.46000,8394175.06000,7986170.16000,7214981.24000,6296008.64000,5393584.49000,2007-11-27
Sistema,Sistema,4973640.07000,4816487.27000,4688875.80000,4711048.75000,5015392.75000,5581186.73000,5903965.36000,6242393.68000,6641023.15000,6798320.97000,7021605.30000,7139905.07000,7007801.76000,6928386.55000,7010141.74000,7101688.24000,7151461.31000,7648972.06000,8505642.03000,8384081.44000,7894395.78000,7303007.31000,6385682.53000,5525791.26000,2007-11-28
Sistema,Sistema,5130053.21000,4961288.25000,4871856.57000,4879404.62000,5162836.17000,5747503.31000,6084309.01000,6414503.24000,6769816.98000,6923096.10000,7162499.73000,7281475.16000,7009540.25000,6871735.62000,6952954.07000,6967473.66000,7062217.60000,7586075.52000,8489050.74000,8371746.58000,8004842.77000,7337940.04000,6372646.54000,5575050.81000,2007-11-29
Sistema,Sistema,5142536.90000,4949529.64000,4860703.87000,4891976.88000,5154306.18000,5670927.16000,5998889.50000,6365891.68000,6750326.30000,6938967.02000,7154936.92000,7224447.29000,6995459.40000,6863988.49000,6939803.57000,6934634.40000,7044227.46000,7499561.17000,8371186.09000,8367863.42000,7968231.39000,7322250.66000,6543282.62000,5780382.09000,2007-11-30
Sistema,Sistema,5073341.75000,4819730.70000,4664191.99000,4601830.91000,4751921.23000,4974400.55000,5174440.02000,5603113.42000,6043690.08000,6297251.91000,6442299.86000,6534804.05000,6383751.89000,6166945.71000,5982461.93000,5890074.49000,5949644.55000,6594624.91000,7732166.56000,7708069.80000,7315241.35000,6705713.82000,5869183.58000,5227041.97000,2007-12-01
Sistema,Sistema,4930727.07000,4499074.88000,4547493.09000,4490508.09000,4498485.11000,4582301.46000,4352016.39000,4579515.32000,4927880.77000,5172831.93000,5334377.69000,5425767.64000,5430845.14000,5309539.10000,5136984.02000,5038753.31000,5049737.17000,5738787.44000,7022228.02000,7210679.40000,7016279.80000,6443614.89000,5636320.67000,4963415.39000,2007-12-02
Sistema,Sistema,4767571.36000,4629762.84000,4559385.55000,4591139.76000,4862739.42000,5335045.41000,5730384.82000,6136147.38000,6625773.03000,6819943.00000,7031347.98000,7197815.32000,7018726.56000,6866282.64000,6929236.76000,6971408.32000,6780986.07000,7237934.95000,8483674.07000,8492026.89000,8001469.73000,7120816.05000,6196364.55000,5350883.10000,2007-12-03
Sistema,Sistema,4986773.34000,4862457.78000,4774044.36000,4730304.70000,5017273.50000,5498802.45000,5874349.02000,6289537.82000,6664246.64000,6900223.01000,7096018.14000,7193548.42000,6976519.12000,6874737.40000,6912511.14000,6917832.82000,6722447.89000,7547877.55000,8462228.86000,8432692.25000,8035336.20000,7296172.61000,6246880.02000,5411689.93000,2007-12-04
Sistema,Sistema,5079440.51000,4940402.54000,4847129.17000,4792320.90000,4993134.16000,5595068.33000,5959324.25000,6381363.97000,6714433.53000,6849138.93000,7018748.34000,7139349.67000,6877253.87000,6746940.61000,6834466.40000,6866348.22000,6688689.68000,7158199.23000,8642683.79000,8589570.28000,8273483.56000,7454712.65000,6402500.77000,5492531.13000,2007-12-05
Sistema,Sistema,5133664.03000,4948349.66000,4894331.26000,4902859.30000,5127715.17000,5589036.07000,5961597.42000,6360829.65000,6740797.80000,6933972.79000,7173101.22000,7254200.25000,7025402.36000,6860772.90000,6917390.42000,6988354.45000,6993212.75000,7472238.01000,8706833.38000,8704461.82000,8251230.30000,7567804.18000,6409655.38000,5569033.60000,2007-12-06
Sistema,Sistema,5161160.38000,4954686.71000,4833141.56000,4827503.75000,5055128.31000,5566674.17000,5918992.49000,6337946.37000,6736178.68000,6920389.82000,7125013.80000,7244444.85000,7040931.28000,6867073.53000,6930895.22000,6980193.35000,7001653.06000,7431629.23000,8465687.76000,8344351.36000,7905136.67000,7408247.84000,6640514.48000,5862486.58000,2007-12-07
Sistema,Sistema,5305284.85000,5033747.71000,4855901.36000,4788957.12000,4882150.07000,5007619.86000,4930741.15000,5214064.38000,5554612.68000,5804400.47000,5981049.79000,6095836.73000,6060461.71000,5919107.21000,5768672.50000,5723343.33000,5758768.80000,6282168.29000,7712263.68000,7832065.77000,7485197.20000,6978740.77000,6230888.43000,5547568.57000,2007-12-08
Sistema,Sistema,5083729.40000,4855912.93000,4707473.45000,4633859.01000,4606112.59000,4651633.95000,4594358.08000,4845308.32000,5170712.81000,5399767.56000,5562886.16000,5708146.58000,5727076.63000,5609923.38000,5473013.73000,5390004.50000,5293274.13000,5888714.38000,7506756.43000,7664878.78000,7365282.90000,6794906.80000,5806497.95000,5279734.81000,2007-12-09
Sistema,Sistema,4866874.03000,4672183.55000,4613344.35000,4620602.16000,4879845.99000,5314048.35000,5642438.84000,6022799.61000,6549229.55000,6781292.05000,7007219.23000,7203027.00000,7042799.94000,6905910.72000,6997273.00000,7023233.97000,6972300.78000,7351671.35000,8732401.16000,8870036.45000,8400308.29000,7706762.05000,6495442.52000,5566589.06000,2007-12-10
Sistema,Sistema,5224249.76000,5041442.52000,4928378.80000,4957689.06000,5176309.66000,5623784.50000,5936487.35000,6272852.03000,6718362.68000,6964705.84000,7133071.59000,7311715.93000,7022903.17000,6961180.39000,7056490.11000,7068134.40000,7018123.70000,7440517.24000,8746059.67000,8779697.88000,8391006.07000,7633931.03000,6584388.13000,5507102.42000,2007-12-11
Sistema,Sistema,5184448.56000,4869189.20000,4871391.08000,4975423.53000,5227621.28000,5697796.39000,6000060.25000,6323891.24000,6744996.56000,6985981.64000,7197876.76000,7307296.50000,7147444.92000,6974979.24000,7088501.46000,7066713.63000,6973893.91000,7444211.15000,8826150.95000,8914452.49000,8463309.23000,7701519.99000,6518162.10000,5575428.29000,2007-12-12
Sistema,Sistema,5261375.07000,5071430.29000,4970618.93000,4984650.68000,5250164.03000,5662632.48000,5947007.24000,6340945.27000,6759829.96000,6956546.88000,7147999.78000,7281882.55000,7076153.70000,6929473.34000,6990004.91000,7038944.50000,7233381.10000,7535625.16000,8824912.52000,8821202.21000,8297083.62000,7613969.69000,6554960.80000,5700270.10000,2007-12-13
Sistema,Sistema,5310835.98000,5111633.53000,5014477.20000,5029122.93000,5249703.51000,5427796.26000,5642193.27000,6276069.77000,6816370.77000,7040403.63000,7197403.33000,7319031.52000,6982689.44000,6848694.71000,6958846.99000,6981517.81000,6815957.70000,7303794.21000,8600015.49000,8658483.47000,8278100.38000,7439909.34000,6450415.45000,5540082.88000,2007-12-14
Sistema,Sistema,5256385.40000,5049186.41000,4939584.64000,4900235.43000,5046208.78000,5268168.58000,5424061.09000,5818087.40000,6239358.80000,6500793.99000,6681034.62000,6746379.55000,6608547.48000,6376109.85000,6215074.30000,6138068.19000,5983615.05000,6504502.69000,7918825.51000,8026246.68000,7692179.02000,7113047.22000,6241624.24000,5564329.99000,2007-12-15
Sistema,Sistema,5012498.71000,4692161.19000,4529085.88000,4663252.49000,4499858.54000,4526358.49000,4443761.20000,4728849.75000,5058766.57000,5246444.72000,5394797.68000,5554468.17000,5558359.40000,5380744.69000,5220204.30000,5094702.06000,5196980.25000,5805790.72000,7313664.39000,7494603.55000,7233321.44000,6689402.30000,5931232.00000,5243816.47000,2007-12-16
Sistema,Sistema,4949081.55000,4765556.61000,4687976.61000,4700107.10000,4949600.54000,5334315.84000,5634089.60000,6105351.62000,6558228.12000,6826054.53000,7023607.91000,7165808.61000,6994221.52000,6900377.29000,6930025.60000,6908166.32000,6907015.53000,7307844.19000,8593564.20000,8653504.62000,8344252.25000,7772845.28000,6716196.01000,5701215.88000,2007-12-17
Sistema,Sistema,5197169.96000,4982795.63000,4912509.88000,4917996.58000,5105106.83000,5518712.64000,5802878.24000,6249480.81000,6654236.69000,6661519.61000,7093025.11000,7252245.18000,7044589.88000,6938795.01000,7002528.15000,7082604.68000,7076007.56000,7454910.04000,8589531.71000,8672481.78000,8354330.87000,7693913.01000,6707180.65000,5665494.53000,2007-12-18
Sistema,Sistema,5225761.55000,5052862.82000,4906604.28000,4913576.35000,5089612.44000,5462436.50000,5760114.70000,6215396.35000,6646028.62000,6820361.33000,6991879.02000,7136086.78000,6905653.79000,6835476.57000,6903906.44000,6927922.51000,6881795.56000,7257212.82000,8648431.45000,8696958.18000,8340032.02000,7760803.30000,6572516.79000,5773171.81000,2007-12-19
Sistema,Sistema,5302540.25000,5031955.69000,4913174.50000,4906584.19000,5130829.66000,5477357.07000,5739486.21000,6186660.50000,6629111.85000,6877063.58000,7030020.24000,7166946.80000,6942175.68000,6858286.01000,6884351.64000,6848482.50000,6895995.91000,7242231.06000,8568732.49000,8633112.24000,8344678.49000,7799637.24000,6739998.76000,5832310.42000,2007-12-20
Sistema,Sistema,5299311.10000,5039205.28000,4921646.62000,4925600.06000,5125950.00000,5486289.42000,5725445.27000,6109310.16000,6593129.67000,6863732.01000,7055712.92000,7171077.00000,6951693.53000,6804716.49000,6837171.88000,6836619.45000,6786338.22000,7162015.44000,8507958.37000,8570385.22000,8224870.97000,7671944.20000,6811726.25000,5867892.39000,2007-12-21
Sistema,Sistema,5302310.31000,5082217.59000,4938791.95000,4927501.64000,5033568.31000,5249712.77000,5364291.96000,5695578.76000,6130609.72000,6385161.34000,6552861.90000,6616608.85000,6475513.65000,6228147.71000,6075263.77000,6001852.86000,5830006.73000,6239149.92000,7848045.45000,8062450.91000,7828368.09000,7371423.90000,6456930.91000,5732495.56000,2007-12-22
Sistema,Sistema,5231831.94000,4924454.51000,4757069.07000,4733023.55000,4697981.38000,4535777.85000,4639288.32000,4974887.36000,5302026.72000,5544068.53000,5717658.66000,5807865.28000,5786692.58000,5626249.16000,5443537.41000,5339692.81000,5292754.59000,5798437.05000,7276212.52000,7521366.99000,7320824.17000,6904385.25000,6181025.48000,5461467.70000,2007-12-23
Sistema,Sistema,4944941.25000,4463810.05000,4278013.55000,4301305.61000,4414607.69000,4811342.08000,5010975.42000,5389630.12000,5842519.09000,6040219.94000,6140281.72000,6232455.65000,6078562.86000,5836981.44000,5631517.73000,5337669.94000,5261230.50000,5951296.76000,7404154.57000,7555210.37000,7203229.05000,6705096.42000,6238257.56000,5935060.61000,2007-12-24
Sistema,Sistema,5390597.41000,5014599.17000,4680076.23000,4410662.08000,4286172.46000,4174219.99000,3875035.09000,3895888.46000,4087583.40000,4286172.79000,4486430.45000,4632573.96000,4679814.79000,4595386.11000,4489695.16000,4404621.78000,4420834.61000,4868883.18000,6405302.34000,6729205.00000,6452510.65000,5899454.81000,5168371.26000,4645190.59000,2007-12-25
Sistema,Sistema,4332121.77000,4152109.46000,4068035.75000,4066341.68000,4245623.66000,4556546.99000,4840989.42000,5300950.48000,5858776.19000,6154537.02000,6508066.29000,6669004.86000,6558861.10000,6430286.30000,6410835.49000,6379803.03000,6434631.80000,6790967.34000,8091086.80000,8175447.32000,7795190.66000,7084469.19000,6154908.57000,5384389.07000,2007-12-26
Sistema,Sistema,4832807.48000,4602283.65000,4508955.70000,4502159.07000,4689045.07000,4981852.08000,5206238.96000,5610687.97000,6078021.62000,6315694.41000,6546686.86000,6643536.61000,6509283.68000,6403390.76000,6407233.26000,6406451.79000,6413712.65000,6660184.89000,8085784.08000,8340379.90000,7940053.41000,7202002.52000,6217128.68000,5352467.81000,2007-12-27
Sistema,Sistema,4890570.48000,4639776.19000,4563675.54000,4567130.79000,4718009.91000,5033229.81000,5182411.98000,5600216.04000,6027628.28000,6289692.82000,6487223.54000,6668719.80000,6533533.06000,6369730.89000,6398620.46000,6328458.99000,6302085.37000,6488725.62000,8005642.30000,8232219.95000,7827110.20000,7147351.30000,6285908.73000,5460911.03000,2007-12-28
