date,aportes_kwh
2000-08-02,129723900.0
2000-08-03,157506700.0
2000-08-04,221877500.0
2000-08-05,170982300.0
2000-08-06,144801200.0
2000-08-07,129213400.0
2000-08-08,125693700.0
2000-08-09,116308600.0
2000-08-10,164069300.0
2000-08-11,202380500.0
2000-08-12,126523600.0
2000-08-13,140256300.0
2000-08-14,115375400.0
2000-08-15,158630900.0
2000-08-16,164417500.0
2000-08-17,151177600.0
2000-08-18,170418800.0
2000-08-19,111697700.0
2000-08-20,110348300.0
2000-08-21,92028500.0
2000-08-22,93450800.0
2000-08-23,111037400.0
2000-08-24,100089000.0
2000-08-25,171082500.0
2000-08-26,151714600.0
2000-08-27,103056300.0
2000-08-28,155947600.0
2000-08-29,201664300.0
2000-08-30,142689500.0
2000-08-31,310779100.0
2000-09-01,188374800.0
2000-09-02,163604200.0
2000-09-03,139945900.0
2000-09-04,218473400.0
2000-09-05,191090200.0
2000-09-06,146236300.0
2000-09-07,156373100.0
2000-09-08,124437500.0
2000-09-09,179567000.0
2000-09-10,302610300.0
2000-09-11,149468800.0
2000-09-12,136854800.0
2000-09-13,131309900.0
2000-09-14,121752700.0
2000-09-15,119502800.0
2000-09-16,127605600.0
2000-09-17,150170800.0
2000-09-18,102985000.0
2000-09-19,137372600.0
2000-09-20,122299600.0
2000-09-21,116025600.0
2000-09-22,111774200.0
2000-09-23,157147300.0
2000-09-24,172574300.0
2000-09-25,127820200.0
2000-09-26,113717500.0
2000-09-27,197999300.0
2000-09-28,147195700.0
2000-09-29,161127900.0
2000-09-30,215681700.0
2000-10-01,167836300.0
2000-10-02,178149700.0
2000-10-03,202182800.0
2000-10-04,191018700.0
2000-10-05,142388800.0
2000-10-06,155050300.0
2000-10-07,139617200.0
2000-10-08,142758700.0
2000-10-09,145462600.0
2000-10-10,122599800.0
2000-10-11,118426100.0
2000-10-12,99181500.0
2000-10-13,99426200.0
2000-10-14,92702400.0
2000-10-15,85889100.0
2000-10-16,82746200.0
2000-10-17,90574700.0
2000-10-18,86332600.0
2000-10-19,70944300.0
2000-10-20,79578000.0
2000-10-21,105954500.0
2000-10-22,115759100.0
2000-10-23,109992600.0
2000-10-24,131517200.0
2000-10-25,135887300.0
2000-10-26,141690200.0
2000-10-27,178998100.0
2000-10-28,125308600.0
2000-10-29,120794200.0
2000-10-30,141841800.0
2000-10-31,143711100.0
2000-11-01,283793000.0
2000-11-02,188178100.0
2000-11-03,136127400.0
2000-11-04,118177100.0
2000-11-05,118432100.0
2000-11-06,103234500.0
2000-11-07,106208400.0
2000-11-08,104760900.0
2000-11-09,101986900.0
2000-11-10,120548900.0
2000-11-11,153752700.0
2000-11-12,123039400.0
2000-11-13,100851600.0
2000-11-14,96666500.0
2000-11-15,87178100.0
2000-11-16,87348800.0
2000-11-17,150612200.0
2000-11-18,187314000.0
2000-11-19,167788200.0
2000-11-20,112215000.0
2000-11-21,89445300.0
2000-11-22,87298200.0
2000-11-23,94260100.0
2000-11-24,93635100.0
2000-11-25,87762800.0
2000-11-26,75735800.0
2000-11-27,81256300.0
2000-11-28,79726100.0
2000-11-29,102994900.0
2000-11-30,64475100.0
2000-12-01,64558000.0
2000-12-02,82181900.0
2000-12-03,74310900.0
2000-12-04,65457700.0
2000-12-05,73024500.0
2000-12-06,60221800.0
2000-12-07,68663700.0
2000-12-08,77165300.0
2000-12-09,67120300.0
2000-12-10,85161600.0
2000-12-11,118494100.0
2000-12-12,60474300.0
2000-12-13,57202900.0
2000-12-14,60138400.0
2000-12-15,71346500.0
2000-12-16,63422400.0
2000-12-17,54716700.0
2000-12-18,53007200.0
2000-12-19,64610000.0
2000-12-20,67055600.0
2000-12-21,57097700.0
2000-12-22,48607000.0
2000-12-23,49734800.0
2000-12-24,63057400.0
2000-12-25,75709500.0
2000-12-26,62912200.0
2000-12-27,80548500.0
2000-12-28,86519200.0
2000-12-29,113248200.0
2000-12-30,116449100.0
2000-12-31,89982900.0
2001-01-01,99202700.0
2001-01-02,58020300.0
2001-01-03,51085500.0
2001-01-04,51399200.0
2001-01-05,53150900.0
2001-01-06,55536100.0
2001-01-07,47410600.0
2001-01-08,44934000.0
2001-01-09,45644100.0
2001-01-10,52346600.0
2001-01-11,52007700.0
2001-01-12,43595600.0
2001-01-13,42844300.0
2001-01-14,40261000.0
2001-01-15,37877800.0
2001-01-16,40834100.0
2001-01-17,39441700.0
2001-01-18,45740600.0
2001-01-19,49429000.0
2001-01-20,76922300.0
2001-01-21,55516700.0
2001-01-22,49208800.0
2001-01-23,52320800.0
2001-01-24,63892200.0
2001-01-25,65288600.0
2001-01-26,41391000.0
2001-01-27,36106200.0
2001-01-28,34598000.0
2001-01-29,30781400.0
2001-01-30,34037600.0
2001-01-31,30460800.0
2001-02-01,34084000.0
2001-02-02,41310900.0
2001-02-03,35743900.0
2001-02-04,34196300.0
2001-02-05,33706000.0
2001-02-06,31327800.0
2001-02-07,31866200.0
2001-02-08,39093400.0
2001-02-09,50962600.0
2001-02-10,51122200.0
2001-02-11,33489400.0
2001-02-12,32559000.0
2001-02-13,27549900.0
2001-02-14,29212000.0
2001-02-15,35331900.0
2001-02-16,28581000.0
2001-02-17,43075600.0
2001-02-18,45204000.0
2001-02-19,47726200.0
2001-02-20,51614000.0
2001-02-21,62184200.0
2001-02-22,46153800.0
2001-02-23,48835200.0
2001-02-24,47777200.0
2001-02-25,41708800.0
2001-02-26,48301200.0
2001-02-27,55046500.0
2001-02-28,52242300.0
2001-03-01,59555200.0
2001-03-02,47646000.0
2001-03-03,51279100.0
2001-03-04,55347900.0
2001-03-05,60406200.0
2001-03-06,72974400.0
2001-03-07,85517900.0
2001-03-08,73822800.0
2001-03-09,50653000.0
2001-03-10,61310700.0
2001-03-11,43210100.0
2001-03-12,33576200.0
2001-03-13,33070100.0
2001-03-14,31145100.0
2001-03-15,43955900.0
2001-03-16,47294900.0
2001-03-17,44104500.0
2001-03-18,67574600.0
2001-03-19,91720500.0
2001-03-20,98214500.0
2001-03-21,101031400.0
2001-03-22,73868200.0
2001-03-23,86017800.0
2001-03-24,111182300.0
2001-03-25,71130100.0
2001-03-26,68197900.0
2001-03-27,43019000.0
2001-03-28,44363400.0
2001-03-29,51304900.0
2001-03-30,69041300.0
2001-03-31,62164100.0
2001-04-01,52522700.0
2001-04-02,40788900.0
2001-04-03,44082200.0
2001-04-04,34998100.0
2001-04-05,39139500.0
2001-04-06,36180400.0
2001-04-07,110246600.0
2001-04-08,56499800.0
2001-04-09,50939500.0
2001-04-10,50024400.0
2001-04-11,54313700.0
2001-04-12,87743700.0
2001-04-13,86641000.0
2001-04-14,59478900.0
2001-04-15,83429800.0
2001-04-16,67264200.0
2001-04-17,105714600.0
2001-04-18,84671000.0
2001-04-19,77192900.0
2001-04-20,54046100.0
2001-04-21,51465700.0
2001-04-22,46423600.0
2001-04-23,50294600.0
2001-04-24,63861500.0
2001-04-25,60482400.0
2001-04-26,53269400.0
2001-04-27,63941200.0
2001-04-28,74837700.0
2001-04-29,118968900.0
2001-04-30,128898900.0
2001-05-01,73306800.0
2001-05-02,84359600.0
2001-05-03,196783400.0
2001-05-04,144285200.0
2001-05-05,76097400.0
2001-05-06,83572500.0
2001-05-07,84467000.0
2001-05-08,100237400.0
2001-05-09,95633600.0
2001-05-10,111434700.0
2001-05-11,87440600.0
2001-05-12,57905500.0
2001-05-13,103728800.0
2001-05-14,131831900.0
2001-05-15,177804500.0
2001-05-16,123768100.0
2001-05-17,82079400.0
2001-05-18,96684300.0
2001-05-19,168119600.0
2001-05-20,118151100.0
2001-05-21,172768700.0
2001-05-22,129328400.0
2001-05-23,101627700.0
2001-05-24,102184500.0
2001-05-25,98722000.0
2001-05-26,109404000.0
2001-05-27,116365200.0
2001-05-28,202183000.0
2001-05-29,181349400.0
2001-05-30,162854200.0
2001-05-31,124531600.0
2001-06-01,107110500.0
2001-06-02,113020800.0
2001-06-03,116039700.0
2001-06-04,154450100.0
2001-06-05,133880100.0
2001-06-06,108559600.0
2001-06-07,110088600.0
2001-06-08,143220400.0
2001-06-09,153809400.0
2001-06-10,167061500.0
2001-06-11,146931900.0
2001-06-12,154043200.0
2001-06-13,127180200.0
2001-06-14,130377000.0
2001-06-15,136505300.0
2001-06-16,87210800.0
2001-06-17,100032000.0
2001-06-18,123265400.0
2001-06-19,179369600.0
2001-06-20,311373200.0
2001-06-21,201778200.0
2001-06-22,129155200.0
2001-06-23,121252400.0
2001-06-24,99316800.0
2001-06-25,90810400.0
2001-06-26,102516500.0
2001-06-27,138314300.0
2001-06-28,141376600.0
2001-06-29,156984000.0
2001-06-30,148951700.0
2001-07-01,134152200.0
2001-07-02,117576500.0
2001-07-03,111784800.0
2001-07-04,84217500.0
2001-07-05,84409300.0
2001-07-06,178200900.0
2001-07-07,114978000.0
2001-07-08,111360900.0
2001-07-09,152080500.0
2001-07-10,123798600.0
2001-07-11,133730200.0
2001-07-12,153273600.0
2001-07-13,108002200.0
2001-07-14,95945200.0
2001-07-15,189846200.0
2001-07-16,116643200.0
2001-07-17,90758900.0
2001-07-18,93980100.0
2001-07-19,121505300.0
2001-07-20,129537500.0
2001-07-21,153373100.0
2001-07-22,160317000.0
2001-07-23,137768500.0
2001-07-24,85502400.0
2001-07-25,79095100.0
2001-07-26,92228900.0
2001-07-27,89317900.0
2001-07-28,190645200.0
2001-07-29,114778400.0
2001-07-30,91797800.0
2001-07-31,113995700.0
2001-08-01,146168400.0
2001-08-02,136078600.0
2001-08-03,120388600.0
2001-08-04,191694300.0
2001-08-05,154803700.0
2001-08-06,136140100.0
2001-08-07,98627400.0
2001-08-08,122705900.0
2001-08-09,101693000.0
2001-08-10,88455100.0
2001-08-11,136445700.0
2001-08-12,126055800.0
2001-08-13,104748200.0
2001-08-14,85590000.0
2001-08-15,186209500.0
2001-08-16,125522700.0
2001-08-17,116900200.0
2001-08-18,128713800.0
2001-08-19,138800000.0
2001-08-20,132409100.0
2001-08-21,147283300.0
2001-08-22,133154100.0
2001-08-23,102314600.0
2001-08-24,87295800.0
2001-08-25,118807400.0
2001-08-26,91359900.0
2001-08-27,83593300.0
2001-08-28,104458200.0
2001-08-29,112694300.0
2001-08-30,76051300.0
2001-08-31,62495500.0
2001-09-01,70526000.0
2001-09-02,128573800.0
2001-09-03,94273800.0
2001-09-04,110172000.0
2001-09-05,190074000.0
2001-09-06,169952000.0
2001-09-07,120651000.0
2001-09-08,123852100.0
2001-09-09,99280900.0
2001-09-10,99899400.0
2001-09-11,89010400.0
2001-09-12,118262900.0
2001-09-13,118710100.0
2001-09-14,205842900.0
2001-09-15,132738900.0
2001-09-16,108448800.0
2001-09-17,107056100.0
2001-09-18,95264100.0
2001-09-19,110212500.0
2001-09-20,106205800.0
2001-09-21,85686200.0
2001-09-22,97672700.0
2001-09-23,126411600.0
2001-09-24,123959300.0
2001-09-25,84851500.0
2001-09-26,73327100.0
2001-09-27,99857400.0
2001-09-28,114462100.0
2001-09-29,90229200.0
2001-09-30,97608400.0
2001-10-01,73831400.0
2001-10-02,69686700.0
2001-10-03,87791900.0
2001-10-04,74576900.0
2001-10-05,81661200.0
2001-10-06,82248900.0
2001-10-07,79647000.0
2001-10-08,69605400.0
2001-10-09,70589400.0
2001-10-10,94746500.0
2001-10-11,86593500.0
2001-10-12,61273500.0
2001-10-13,65758800.0
2001-10-14,59763400.0
2001-10-15,65310000.0
2001-10-16,119749600.0
2001-10-17,106175200.0
2001-10-18,101777400.0
2001-10-19,95037200.0
2001-10-20,87510000.0
2001-10-21,120241300.0
2001-10-22,139976400.0
2001-10-23,99807100.0
2001-10-24,132970700.0
2001-10-25,77351800.0
2001-10-26,78636900.0
2001-10-27,74881600.0
2001-10-28,71171500.0
2001-10-29,86371200.0
2001-10-30,130685700.0
2001-10-31,168078700.0
2001-11-01,166043500.0
2001-11-02,155243100.0
2001-11-03,167560800.0
2001-11-04,118360900.0
2001-11-05,117745400.0
2001-11-06,140821300.0
2001-11-07,95836800.0
2001-11-08,103648300.0
2001-11-09,110955100.0
2001-11-10,87423600.0
2001-11-11,94801000.0
2001-11-12,115277600.0
2001-11-13,110729800.0
2001-11-14,133471100.0
2001-11-15,96472400.0
2001-11-16,91761200.0
2001-11-17,95993900.0
2001-11-18,103362000.0
2001-11-19,101513200.0
2001-11-20,94961500.0
2001-11-21,131517400.0
2001-11-22,93215800.0
2001-11-23,80911800.0
2001-11-24,78209800.0
2001-11-25,71551900.0
2001-11-26,78195800.0
2001-11-27,138315100.0
2001-11-28,131339000.0
2001-11-29,111844200.0
2001-11-30,98433800.0
2001-12-01,133573900.0
2001-12-02,125057100.0
2001-12-03,118486100.0
2001-12-04,97963600.0
2001-12-05,84735900.0
2001-12-06,85219400.0
2001-12-07,84733800.0
2001-12-08,93854000.0
2001-12-09,104887600.0
2001-12-10,105691200.0
2001-12-11,93213200.0
2001-12-12,84598400.0
2001-12-13,103932500.0
2001-12-14,81024200.0
2001-12-15,82876800.0
2001-12-16,100636900.0
2001-12-17,141835200.0
2001-12-18,122097900.0
2001-12-19,125052500.0
2001-12-20,107800100.0
2001-12-21,121837300.0
2001-12-22,101290200.0
2001-12-23,92944200.0
2001-12-24,119446300.0
2001-12-25,106463000.0
2001-12-26,122034000.0
2001-12-27,129794800.0
2001-12-28,88659900.0
2001-12-29,109811200.0
2001-12-30,91719100.0
2001-12-31,80524200.0
2002-01-01,67906700.0
2002-01-02,63975700.0
2002-01-03,58573300.0
2002-01-04,56891000.0
2002-01-05,58442500.0
2002-01-06,55146000.0
2002-01-07,60245300.0
2002-01-08,61313200.0
2002-01-09,66819000.0
2002-01-10,58941000.0
2002-01-11,54337300.0
2002-01-12,48965300.0
2002-01-13,59111800.0
2002-01-14,95864100.0
2002-01-15,68038300.0
2002-01-16,48588500.0
2002-01-17,49235300.0
2002-01-18,46707600.0
2002-01-19,45777600.0
2002-01-20,44731800.0
2002-01-21,49972500.0
2002-01-22,56145400.0
2002-01-23,41358600.0
2002-01-24,46700200.0
2002-01-25,43262300.0
2002-01-26,54313100.0
2002-01-27,52680700.0
2002-01-28,54479500.0
2002-01-29,48144800.0
2002-01-30,52648900.0
2002-01-31,50294400.0
2002-02-01,58739700.0
2002-02-02,50124200.0
2002-02-03,65796600.0
2002-02-04,53043000.0
2002-02-05,51979400.0
2002-02-06,47956900.0
2002-02-07,70154600.0
2002-02-08,61532600.0
2002-02-09,57652000.0
2002-02-10,60944300.0
2002-02-11,54034400.0
2002-02-12,43723300.0
2002-02-13,41608500.0
2002-02-14,37772100.0
2002-02-15,37150800.0
2002-02-16,32180000.0
2002-02-17,44221200.0
2002-02-18,33492800.0
2002-02-19,35524600.0
2002-02-20,31718700.0
2002-02-21,34114200.0
2002-02-22,60651900.0
2002-02-23,47050200.0
2002-02-24,36003000.0
2002-02-25,32167000.0
2002-02-26,34045200.0
2002-02-27,36436500.0
2002-02-28,35004800.0
2002-03-01,33744800.0
2002-03-02,31317500.0
2002-03-03,39813100.0
2002-03-04,30030100.0
2002-03-05,44215300.0
2002-03-06,32115500.0
2002-03-07,32066300.0
2002-03-08,34970000.0
2002-03-09,30714500.0
2002-03-10,25253400.0
2002-03-11,48625500.0
2002-03-12,109255900.0
2002-03-13,46829100.0
2002-03-14,57451300.0
2002-03-15,54571800.0
2002-03-16,53438900.0
2002-03-17,60457900.0
2002-03-18,56459300.0
2002-03-19,103092100.0
2002-03-20,94001300.0
2002-03-21,200251800.0
2002-03-22,129912200.0
2002-03-23,122660100.0
2002-03-24,103804500.0
2002-03-25,97876500.0
2002-03-26,61956400.0
2002-03-27,89004700.0
2002-03-28,62360500.0
2002-03-29,76928200.0
2002-03-30,72780000.0
2002-03-31,63420700.0
2002-04-01,79199500.0
2002-04-02,127766600.0
2002-04-03,73621900.0
2002-04-04,73648800.0
2002-04-05,85499900.0
2002-04-06,59739600.0
2002-04-07,94047000.0
2002-04-08,86542900.0
2002-04-09,142037500.0
2002-04-10,152333500.0
2002-04-11,108060000.0
2002-04-12,96272200.0
2002-04-13,141002600.0
2002-04-14,128888900.0
2002-04-15,117321200.0
2002-04-16,133222400.0
2002-04-17,142847300.0
2002-04-18,164014100.0
2002-04-19,129445000.0
2002-04-20,132913100.0
2002-04-21,180792800.0
2002-04-22,122932800.0
2002-04-23,166322300.0
2002-04-24,128804300.0
2002-04-25,252960300.0
2002-04-26,197862600.0
2002-04-27,200034300.0
2002-04-28,173905500.0
2002-04-29,165183500.0
2002-04-30,144368000.0
2002-05-01,142380700.0
2002-05-02,158111500.0
2002-05-03,122519500.0
2002-05-04,133326100.0
2002-05-05,99752600.0
2002-05-06,82443500.0
2002-05-07,101453200.0
2002-05-08,89550200.0
2002-05-09,77517900.0
2002-05-10,106963600.0
2002-05-11,98069500.0
2002-05-12,90085000.0
2002-05-13,341893100.0
2002-05-14,163581900.0
2002-05-15,138597300.0
2002-05-16,176078700.0
2002-05-17,211193600.0
2002-05-18,223761800.0
2002-05-19,154351800.0
2002-05-20,124347800.0
2002-05-21,112154000.0
2002-05-22,115425400.0
2002-05-23,132625100.0
2002-05-24,119036400.0
2002-05-25,161404600.0
2002-05-26,176932800.0
2002-05-27,212215300.0
2002-05-28,198539200.0
2002-05-29,209323300.0
2002-05-30,212007400.0
2002-05-31,283451200.0
2002-06-01,194178500.0
2002-06-02,254576000.0
2002-06-03,168222600.0
2002-06-04,179774000.0
2002-06-05,189819800.0
2002-06-06,219665000.0
2002-06-07,311503800.0
2002-06-08,221253400.0
2002-06-09,330508800.0
2002-06-10,272513000.0
2002-06-11,348586600.0
2002-06-12,193626100.0
2002-06-13,211161800.0
2002-06-14,148313500.0
2002-06-15,137844500.0
2002-06-16,143983800.0
2002-06-17,145348200.0
2002-06-18,150563200.0
2002-06-19,144866000.0
2002-06-20,172935900.0
2002-06-21,176700200.0
2002-06-22,306995400.0
2002-06-23,214094600.0
2002-06-24,241904700.0
2002-06-25,289365000.0
2002-06-26,228429400.0
2002-06-27,171689300.0
2002-06-28,177160500.0
2002-06-29,220269900.0
2002-06-30,230910000.0
2002-07-01,218268600.0
2002-07-02,302832600.0
2002-07-03,174648200.0
2002-07-04,151612800.0
2002-07-05,177881200.0
2002-07-06,203654200.0
2002-07-07,159143800.0
2002-07-08,143885600.0
2002-07-09,124146600.0
2002-07-10,161072900.0
2002-07-11,172946400.0
2002-07-12,125816000.0
2002-07-13,107448600.0
2002-07-14,107429900.0
2002-07-15,106263800.0
2002-07-16,144965100.0
2002-07-17,148794400.0
2002-07-18,146014500.0
2002-07-19,162647900.0
2002-07-20,165519900.0
2002-07-21,181382300.0
2002-07-22,105055600.0
2002-07-23,103783200.0
2002-07-24,130594200.0
2002-07-25,178083900.0
2002-07-26,114890300.0
2002-07-27,97378900.0
2002-07-28,107813300.0
2002-07-29,179245400.0
2002-07-30,130519200.0
2002-07-31,214293800.0
2002-08-01,136230500.0
2002-08-02,115561000.0
2002-08-03,121169800.0
2002-08-04,100935600.0
2002-08-05,170742500.0
2002-08-06,104319600.0
2002-08-07,156910300.0
2002-08-08,117757000.0
2002-08-09,278151100.0
2002-08-10,160555600.0
2002-08-11,130345900.0
2002-08-12,113661300.0
2002-08-13,121775600.0
2002-08-14,153658700.0
2002-08-15,282973300.0
2002-08-16,260084900.0
2002-08-17,199699200.0
2002-08-18,171406000.0
2002-08-19,120246600.0
2002-08-20,176409500.0
2002-08-21,129529000.0
2002-08-22,114579800.0
2002-08-23,152339400.0
2002-08-24,109460400.0
2002-08-25,101564900.0
2002-08-26,106260100.0
2002-08-27,114564800.0
2002-08-28,115415400.0
2002-08-29,145285900.0
2002-08-30,99694500.0
2002-08-31,121863300.0
2002-09-01,124254700.0
2002-09-02,193098300.0
2002-09-03,132202400.0
2002-09-04,139277100.0
2002-09-05,114169200.0
2002-09-06,95807500.0
2002-09-07,116767500.0
2002-09-08,79050600.0
2002-09-09,73679100.0
2002-09-10,98609200.0
2002-09-11,94489600.0
2002-09-12,68733800.0
2002-09-13,93057900.0
2002-09-14,88415400.0
2002-09-15,126616700.0
2002-09-16,130906700.0
2002-09-17,92869600.0
2002-09-18,98456300.0
2002-09-19,100045400.0
2002-09-20,73946400.0
2002-09-21,79701100.0
2002-09-22,58575500.0
2002-09-23,66328300.0
2002-09-24,56186100.0
2002-09-25,97954700.0
2002-09-26,116338900.0
2002-09-27,93733900.0
2002-09-28,202177600.0
2002-09-29,112267500.0
2002-09-30,92546900.0
2002-10-01,80296500.0
2002-10-02,66219600.0
2002-10-03,76987900.0
2002-10-04,54195500.0
2002-10-05,73275900.0
2002-10-06,87680500.0
2002-10-07,79961900.0
2002-10-08,71537100.0
2002-10-09,74028400.0
2002-10-10,62162700.0
2002-10-11,88514700.0
2002-10-12,62717800.0
2002-10-13,62990000.0
2002-10-14,56095000.0
2002-10-15,63819400.0
2002-10-16,58658400.0
2002-10-17,91333000.0
2002-10-18,84606600.0
2002-10-19,75185100.0
2002-10-20,82996900.0
2002-10-21,83045800.0
2002-10-22,82438800.0
2002-10-23,80062800.0
2002-10-24,109316700.0
2002-10-25,107923200.0
2002-10-26,104740200.0
2002-10-27,185381000.0
2002-10-28,157277100.0
2002-10-29,210541500.0
2002-10-30,214042500.0
2002-10-31,151672200.0
2002-11-01,127905800.0
2002-11-02,125140500.0
2002-11-03,114145300.0
2002-11-04,126122100.0
2002-11-05,114075700.0
2002-11-06,102728900.0
2002-11-07,163219700.0
2002-11-08,190889200.0
2002-11-09,127200300.0
2002-11-10,102177800.0
2002-11-11,118372700.0
2002-11-12,92982800.0
2002-11-13,92933100.0
2002-11-14,89475700.0
2002-11-15,82120200.0
2002-11-16,82410500.0
2002-11-17,85771100.0
2002-11-18,83166400.0
2002-11-19,79958100.0
2002-11-20,62119100.0
2002-11-21,70129300.0
2002-11-22,64126600.0
2002-11-23,62077300.0
2002-11-24,80331000.0
2002-11-25,65475900.0
2002-11-26,64196200.0
2002-11-27,81307900.0
2002-11-28,72821400.0
2002-11-29,64132100.0
2002-11-30,59933500.0
2002-12-01,71223400.0
2002-12-02,58597500.0
2002-12-03,63048800.0
2002-12-04,52459900.0
2002-12-05,66223800.0
2002-12-06,68706000.0
2002-12-07,56836200.0
2002-12-08,63247000.0
2002-12-09,67489900.0
2002-12-10,69893500.0
2002-12-11,64145300.0
2002-12-12,56636100.0
2002-12-13,73965600.0
2002-12-14,73420100.0
2002-12-15,113471500.0
2002-12-16,104974300.0
2002-12-17,139935100.0
2002-12-18,144505600.0
2002-12-19,95356000.0
2002-12-20,91713700.0
2002-12-21,85806400.0
2002-12-22,71856700.0
2002-12-23,60424300.0
2002-12-24,60372700.0
2002-12-25,48553300.0
2002-12-26,58347000.0
2002-12-27,66438900.0
2002-12-28,53557400.0
2002-12-29,59063900.0
2002-12-30,51715400.0
2002-12-31,51861800.0
2003-01-01,45515500.0
2003-01-02,46236700.0
2003-01-03,43356200.0
2003-01-04,39060700.0
2003-01-05,39981400.0
2003-01-06,42009900.0
2003-01-07,38872900.0
2003-01-08,35610500.0
2003-01-09,35554100.0
2003-01-10,33640100.0
2003-01-11,35179500.0
2003-01-12,33240200.0
2003-01-13,36464500.0
2003-01-14,35173700.0
2003-01-15,37256600.0
2003-01-16,38374500.0
2003-01-17,35112200.0
2003-01-18,39922900.0
2003-01-19,52130500.0
2003-01-20,51716600.0
2003-01-21,37336200.0
2003-01-22,34317900.0
2003-01-23,32316500.0
2003-01-24,34656700.0
2003-01-25,35129000.0
2003-01-26,32576700.0
2003-01-27,34953300.0
2003-01-28,35125900.0
2003-01-29,28821400.0
2003-01-30,35699700.0
2003-01-31,37571100.0
2003-02-01,37606100.0
2003-02-02,36103100.0
2003-02-03,31838500.0
2003-02-04,28673600.0
2003-02-05,30166500.0
2003-02-06,48323600.0
2003-02-07,32265900.0
2003-02-08,64892500.0
2003-02-09,47438400.0
2003-02-10,51158700.0
2003-02-11,47823500.0
2003-02-12,43347700.0
2003-02-13,44416200.0
2003-02-14,49121000.0
2003-02-15,48830100.0
2003-02-16,35027600.0
2003-02-17,48711600.0
2003-02-18,52174200.0
2003-02-19,43870700.0
2003-02-20,38802200.0
2003-02-21,32172300.0
2003-02-22,28844800.0
2003-02-23,32108700.0
2003-02-24,39758700.0
2003-02-25,38001400.0
2003-02-26,63824300.0
2003-02-27,45670300.0
2003-02-28,44182400.0
2003-03-01,41698300.0
2003-03-02,40126100.0
2003-03-03,44579700.0
2003-03-04,33621400.0
2003-03-05,37510900.0
2003-03-06,31312700.0
2003-03-07,32924300.0
2003-03-08,32252700.0
2003-03-09,26445600.0
2003-03-10,37130400.0
2003-03-11,37731900.0
2003-03-12,31679200.0
2003-03-13,45112200.0
2003-03-14,52127700.0
2003-03-15,57214000.0
2003-03-16,46309100.0
2003-03-17,81036000.0
2003-03-18,79348100.0
2003-03-19,77457600.0
2003-03-20,72483700.0
2003-03-21,96325800.0
2003-03-22,88283100.0
2003-03-23,76490100.0
2003-03-24,63365700.0
2003-03-25,66001100.0
2003-03-26,80459100.0
2003-03-27,88684100.0
2003-03-28,119555000.0
2003-03-29,142048500.0
2003-03-30,101952200.0
2003-03-31,91887400.0
2003-04-01,77805200.0
2003-04-02,67204200.0
2003-04-03,50958800.0
2003-04-04,88310200.0
2003-04-05,66131900.0
2003-04-06,68346400.0
2003-04-07,51532800.0
2003-04-08,60242800.0
2003-04-09,63734400.0
2003-04-10,69695200.0
2003-04-11,70693200.0
2003-04-12,132438100.0
2003-04-13,136892200.0
2003-04-14,220597900.0
2003-04-15,245275100.0
2003-04-16,165475700.0
2003-04-17,138334900.0
2003-04-18,124370800.0
2003-04-19,145720700.0
2003-04-20,122292400.0
2003-04-21,163113700.0
2003-04-22,164492100.0
2003-04-23,165237600.0
2003-04-24,140404700.0
2003-04-25,151783700.0
2003-04-26,139963000.0
2003-04-27,205407300.0
2003-04-28,137674600.0
2003-04-29,150619400.0
2003-04-30,111458700.0
2003-05-01,116995800.0
2003-05-02,94841900.0
2003-05-03,101096900.0
2003-05-04,115621100.0
2003-05-05,114950900.0
2003-05-06,106119700.0
2003-05-07,133780600.0
2003-05-08,125235000.0
2003-05-09,183953400.0
2003-05-10,149106200.0
2003-05-11,160256300.0
2003-05-12,194732100.0
2003-05-13,273637200.0
2003-05-14,188102200.0
2003-05-15,190800900.0
2003-05-16,176547600.0
2003-05-17,181130300.0
2003-05-18,405957300.0
2003-05-19,265123500.0
2003-05-20,198053900.0
2003-05-21,171178600.0
2003-05-22,177092400.0
2003-05-23,152090400.0
2003-05-24,183181200.0
2003-05-25,221350200.0
2003-05-26,165132800.0
2003-05-27,135784200.0
2003-05-28,116710900.0
2003-05-29,130055100.0
2003-05-30,183522500.0
2003-05-31,143229000.0
2003-06-01,130732800.0
2003-06-02,140908500.0
2003-06-03,156214000.0
2003-06-04,124221800.0
2003-06-05,137917700.0
2003-06-06,142534100.0
2003-06-07,168546200.0
2003-06-08,110878200.0
2003-06-09,100062000.0
2003-06-10,87434200.0
2003-06-11,162088600.0
2003-06-12,136690600.0
2003-06-13,214690200.0
2003-06-14,187435200.0
2003-06-15,212450800.0
2003-06-16,147430500.0
2003-06-17,205972700.0
2003-06-18,269450600.0
2003-06-19,196921200.0
2003-06-20,164246900.0
2003-06-21,184666600.0
2003-06-22,188223900.0
2003-06-23,165480000.0
2003-06-24,188164000.0
2003-06-25,213681100.0
2003-06-26,136466100.0
2003-06-27,138641500.0
2003-06-28,128742900.0
2003-06-29,141219100.0
2003-06-30,134484500.0
2003-07-01,162216500.0
2003-07-02,118704000.0
2003-07-03,98730600.0
2003-07-04,105300900.0
2003-07-05,119205800.0
2003-07-06,125293700.0
2003-07-07,128730100.0
2003-07-08,126825500.0
2003-07-09,155865000.0
2003-07-10,121382200.0
2003-07-11,196002200.0
2003-07-12,150569900.0
2003-07-13,163842500.0
